Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
953572,0HDB19A,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000.00,INE756I07860,Financial Institutions,Debentures and Bonds
953573,0BFL19R,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JR8,Finance (including NBFCs),Debentures and Bonds
953574,88394HDB19,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000.00,INE756I07878,Financial Institutions,Debentures and Bonds
953575,ECLB9H602A,ECL Finance Ltd,Active,F ,100000.00,INE804I07N74,Electric Utilities,Debentures and Bonds
953576,0BFL21S,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JS6,Finance (including NBFCs),Debentures and Bonds
953577,ECLB9H602B,ECL Finance Ltd,Active,F ,100000.00,INE804I07N82,Electric Utilities,Debentures and Bonds
953578,0BFL21T,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JT4,Finance (including NBFCs),Debentures and Bonds
953579,ECLF8C601A,ECL Finance Ltd,Active,F ,100000.00,INE804I07M67,Electric Utilities,Debentures and Bonds
953580,885BFL19U,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JU2,Finance (including NBFCs),Debentures and Bonds
953581,ECLJ7C601A,ECL Finance Ltd,Active,F ,100000.00,INE804I07M75,Electric Utilities,Debentures and Bonds
953582,88297BFL19,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JV0,Finance (including NBFCs),Debentures and Bonds
953585,9IBHFL26,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000000.00,INE148I07EA1,Housing Finance ,Debentures and Bonds
953587,12TRL19,Truewin Realty Ltd,Active,F ,100000.00,INE512U07011,,Debentures and Bonds
953588,1334TFPL19,Thirumeni Finance Pvt Ltd,Active,F ,500000.00,INE125T07030,,Debentures and Bonds
953589,880ILFS26,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000.00,INE871D07OY8,,Debentures and Bonds
953590,1070AHFC19,Aspire Home Finance Corporation Ltd,Active,F ,1000000.00,INE658R07133,,Debentures and Bonds
953591,1490AMFPL21,Annapurna Microfinance Pvt Ltd,Active,F ,1000000.00,INE515Q08028,,Debentures and Bonds
953592,1278PFSPL18,Pahal Financial Services Pvt Ltd,Active,F ,1000000.00,INE514Q07049,,Debentures and Bonds
953593,1278SFPL18,Saija Finance Pvt Ltd,Active,F ,125000.00,INE637O07043,,Debentures and Bonds
953594,ECLB9C603A,ECL Finance Ltd,Active,F ,100000.00,INE804I07N33,,Debentures and Bonds
953595,ECLB9C603B,ECL Finance Ltd,Active,F ,100000.00,INE804I07N09,,Debentures and Bonds
953597,ECLB9C603D,ECL Finance Ltd,Active,F ,100000.00,INE804I07M83,,Debentures and Bonds
953598,88399MMFL19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OK3,,Debentures and Bonds
953599,88243MMSL19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OJ5,,Debentures and Bonds
953601,88285MMSL19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OL1,,Debentures and Bonds
953603,88417MMSL19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OI7,,Debentures and Bonds
953604,0JMFCSL19II,JM Financial Credit Solutions Ltd,Active,F ,1000000.00,INE651J07135,,Debentures and Bonds
953605,890ILFS18,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000.00,INE871D07PC1,,Debentures and Bonds
953606,1278SML18,Samasta Microfinance Ltd,Active,F ,125000.00,INE413U07012,,Debentures and Bonds
953607,890ILFS19,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000.00,INE871D07PD9,,Debentures and Bonds
953608,89ILFS21,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000.00,INE871D07PE7,,Debentures and Bonds
953609,890ILFS18I,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000.00,INE871D07OZ5,,Debentures and Bonds
953610,1075IREL21,Indiabulls Real Estate Ltd,Active,F ,1000000.00,INE069I07272,,Debentures and Bonds
953611,890ILFS19II,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000.00,INE871D07PA5,,Debentures and Bonds
953612,890ILFS21,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000.00,INE871D07PB3,,Debentures and Bonds
953613,1140SOBHA20,Sobha Ltd,Active,F ,100000.00,INE671H07277,,Debentures and Bonds
953616,880LTIF23,L&amp;T Infrastructure Finance Company Ltd,Active,F ,2500000.00,INE691I07CN7,,Debentures and Bonds
953617,1050IREL18,Indiabulls Real Estate Ltd,Active,F ,1000000.00,INE069I07264,,Debentures and Bonds
953618,950LTIF2016,L&amp;T Infrastructure Finance Company Ltd,Active,F ,1000000.00,INE691I08420,,Debentures and Bonds
953619,1278SMPL18,Svasti Microfinance Pvt Ltd,Active,F ,1000000.00,INE513Q07025,,Debentures and Bonds
953620,EGEPL23,Essel Green Energy Pvt Ltd,Active,F ,10000000.00,INE203U07017,,Debentures and Bonds
953621,955AHFL26B,Aadhar Housing Finance Ltd,Active,F ,1000000.00,INE538L07254,,Debentures and Bonds
953622,940AHFL21,Aadhar Housing Finance Ltd,Active,F ,1000000.00,INE538L07247,,Debentures and Bonds
953623,0ICICIHF19,ICICI HOME FINANCE COMPANY Ltd,Active,F ,500000.00,INE071G08775,,Debentures and Bonds
953624,877ICICIH19,ICICI HOME FINANCE COMPANY Ltd,Active,F ,500000.00,INE071G08783,,Debentures and Bonds
953625,877ICICIH18,ICICI HOME FINANCE COMPANY Ltd,Active,F ,500000.00,INE071G08759,,Debentures and Bonds
953626,0ICICIHF19A,ICICI HOME FINANCE COMPANY Ltd,Active,F ,500000.00,INE071G08767,,Debentures and Bonds
953627,1050AFSL24,Avanse Financial Services Ltd,Active,F ,1000000.00,INE087P08012,,Debentures and Bonds
953628,ECLF8C602A,ECL Finance Ltd,Active,F ,100000.00,INE804I07N41,,Debentures and Bonds
953629,1420JFSL23,Janalakshmi Financial Services Ltd,Active,F ,1000000.00,INE953L08055,,Debentures and Bonds
953630,9ILFS19,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000.00,INE871D07PF4,,Debentures and Bonds
953631,920ILFS21,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000.00,INE871D07PG2,,Debentures and Bonds
953633,RHFL29FE16A,Reliance Home Finance Ltd,Active,F ,500000.00,INE217K07620,,Debentures and Bonds
953634,RHFL29FE16B,Reliance Home Finance Ltd,Active,F ,500000.00,INE217K07612,,Debentures and Bonds
953636,9RHFL21,Reliance Home Finance Ltd,Active,F ,500000.00,INE217K07646,,Debentures and Bonds
953637,0BFL19S,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JX6,,Debentures and Bonds
953638,0BFL19T,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JY4,,Debentures and Bonds
953639,88476BFL19,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JZ1,,Debentures and Bonds
953640,885BFL21,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07KA2,,Debentures and Bonds
953641,910STFCL19,Shriram Transport Finance Co Ltd,Active,F ,1000000.00,INE721A07JV7,,Debentures and Bonds
953642,895RCL19A,Reliance Capital Ltd,Active,F ,1000000.00,INE013A07W11,,Debentures and Bonds
953643,107SEFL26,SREI Equipment Finance Ltd,Active,F ,1000000.00,INE881J08409,,Debentures and Bonds
953644,18FBPL21,Fantasy Buildwell Pvt Ltd,Active,F ,1000000.00,INE887N07012,,Debentures and Bonds
953646,1690SPPL21,Sepset Properties Pvt Ltd,Active,F ,1000000.00,INE885N07016,,Debentures and Bonds
953648,1250USFBL21,Utkarsh Small Finance Bank Ltd,Active,F ,1000000.00,INE396P07118,,Debentures and Bonds
953649,704IRFC26A,Indian Railway Finance Corporation,Active,F ,1000000.00,INE053F07868,,Debentures and Bonds
953651,975ICFL18A,IndoStar Capital Finance Ltd,Active,F ,10000000.00,INE896L07314,,Debentures and Bonds
953652,975ICFL19B,IndoStar Capital Finance Ltd,Active,F ,10000000.00,INE896L07322,,Debentures and Bonds
953653,1050IREL18A,Indiabulls Real Estate Ltd,Active,F ,1000000.00,INE069I07280,,Debentures and Bonds
953654,885BFL19I,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07KB0,,Debentures and Bonds
953655,1125SOBL18A,Sobha Ltd,Active,F ,100000.00,INE671H07285,,Debentures and Bonds
953656,EFILB8C601A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000.00,INE918K07ES5,,Debentures and Bonds
953657,885BFL21II,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07KC8,,Debentures and Bonds
953658,0JMFCSL19A,JM Financial Credit Solutions Ltd,Active,F ,1000000.00,INE651J07143,,Debentures and Bonds
953659,890BFL26III,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07KD6,,Debentures and Bonds
953661,845SBI26III,State Bank Of India,Active,F ,1000000.00,INE062A08108,,Debentures and Bonds
953662,845SBI26IV,State Bank Of India,Active,F ,1000000.00,INE062A08116,,Debentures and Bonds
953663,EFILK7C604,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000.00,INE918K07ET3,,Debentures and Bonds
